region,fam_type,earncomp,bls_urbn,cutenure,age_ref,sex_ref,marital1,educ_ref,inclass,kids,inc,food,house,transport,utili,health,enter
3,1,2,1,4,31,2,1,16,8,0,48807,2960,11492,2153.3332,2052,11616,960
3,1,2,1,2,62,1,1,12,9,0,67733.8,7800,16264,1280,3728,70096,840
4,9,1,1,4,51,2,3,13,8,0,45957,2080,4144,832,760,1678.4,348
1,1,2,1,1,52,2,1,15,9,0,105461.6,7869.3332,16707.3332,9294.6668,2280,23628.8,18676
3,1,2,1,1,49,2,1,12,9,0,65481.4,4680,14496,5136,3080,11616,6692
2,1,2,2,1,56,1,1,12,9,0,81416,1974.6668,9506.6668,2820,3480,8032,144
3,1,2,1,1,35,1,1,15,9,0,113746,2253.3332,18674.6668,664,1264,1578.6672,1820
3,1,1,2,4,63,1,1,12,3,0,13781,2080,8564,78096,3344,10550.4,1132
2,1,2,1,1,38,2,1,16,9,0,131583.8,2166.6668,13400,584,1692,10160,5268
2,1,2,1,1,31,1,1,15,9,0,80992.4,6508,23048,4452,3240,15200,1596
4,1,2,1,4,27,1,1,13,7,0,42403,1601.3332,4952,614.6668,1096,4650.6672,120
2,1,2,1,1,58,2,1,12,9,0,119216,3466.6668,11301.3332,5684,968,7680,640
1,1,2,1,1,29,2,1,15,9,0,69416.6,6484,19696,80304,2616,7104,1508
2,1,1,1,2,64,1,1,13,9,0,64492,5804,7809.3332,3004,4656,34012.8,1508
4,9,1,1,4,27,1,5,13,6,0,33471,16120,29056,11600,6156,1872,1468
3,1,1,1,1,50,1,1,13,8,0,59668,5304,16350.6668,3080,3840,14672,972
1,1,2,1,1,29,2,1,15,9,0,62696,6812,16828,6404,4548,10736,2576
2,1,2,1,1,62,1,1,13,9,0,70329.2,3258.6668,4732,516,1400,3973.3328,300
1,1,2,1,1,48,1,1,15,9,0,115035.2,3961.3332,18032,5196,1472,10752,7700
2,1,2,1,1,51,1,1,13,9,0,103763,5373.3332,15856,11068,6208,15792,2816
4,1,2,1,4,27,2,1,16,9,0,90263,3605.3332,27016,3466.6668,3912,18613.3328,1456
3,1,2,1,2,48,2,1,16,9,0,137488,9246.6668,7624,9040,3440,36186.6672,2880
4,1,2,1,4,32,2,1,15,9,0,62887,4160,18152,2404,1120,7146.6672,1920
3,9,1,1,2,34,1,1,12,9,0,108667,2946.6668,1828,5038.6668,1460,3356.8,672
4,1,2,1,1,50,2,1,13,9,0,103571,13436,10428,6472,4396,12480,1968
4,1,2,1,1,50,2,1,15,9,0,124807,6760,78628,8508,3212,25248,660
3,1,2,1,1,55,1,1,15,9,0,159351,7800,12132,3380,7184,10400,1620
2,1,2,1,4,54,2,1,12,8,0,54389,3120,4400,872,1488,6933.3328,240
4,1,2,1,1,57,1,1,13,9,0,110688,10746.6668,18977.3332,2080,1796,3466.6672,2536
4,1,2,1,1,32,1,1,14,9,0,106645.2,10660,17676,39408,6540,10800,1836
4,1,2,1,1,59,1,1,12,9,0,98630,10333.3332,10410.6668,4149.3332,3008,3466.6672,2392
3,1,1,1,2,57,1,1,12,4,0,18150,3120,4513.3332,1980,1992,4800,720
4,1,2,1,4,39,1,1,13,8,0,54075,12672,20144,6456,3732,44096,1256
1,9,1,1,2,31,1,5,13,9,0,146401.2,2548,4132,780,1936,3486.4,200
3,1,2,1,2,60,2,1,15,8,0,55203,5200,4924,4124,2384,16848,4036
2,1,2,1,1,51,2,1,13,9,0,117842,9620,30128,195792,4852,21984,2584
4,1,2,1,1,43,1,1,16,9,0,78870,5200,11192,1369.3332,2124,2320,2176
3,1,2,1,1,63,2,1,14,9,0,90160.2,9424,18236,9064,5284,52443.2,5396
3,1,2,1,1,50,2,1,14,9,0,79790,3624,22098.6668,3160,3540,19402.6672,2988
1,1,1,1,2,59,2,1,15,9,0,130248,5893.3332,22066.6668,1680,3328,35164.8,2600
3,1,2,1,1,51,2,1,16,9,0,93351,2633.3332,4746,5600,2772,27200,816
3,1,1,1,1,60,2,1,12,9,0,62173.4,8080,19516,16356,5380,9840,2420
3,1,2,1,2,49,1,1,15,9,0,121764.2,3068,15928,4410.6668,1408,14608,480
3,1,2,1,2,55,1,1,15,9,0,63910.4,2841.3332,1800.6668,600,1500,5600,340
2,1,2,1,2,61,1,1,12,9,0,89613.4,6933.3332,8868,560,3152,4480,592
1,1,1,1,4,55,2,1,16,8,0,52936,8146.6668,10552,640,2552,16074.6672,4992
3,1,2,1,1,29,2,1,15,8,0,52081,8640,9904,6748,5040,38560,1884
1,1,2,2,1,62,1,1,12,9,0,65232,2773.3332,8001.3332,1548,1820,7349.3328,1632
1,1,2,1,1,37,2,1,16,9,0,72733,5026.6668,5317.3332,4153.3332,2000,14592,860
3,1,2,1,1,46,2,1,13,9,0,88176,9696,21940,5276,4936,12304,3224
3,1,2,1,1,28,1,1,13,8,0,50114,3640,9005.3332,1940,1660,12202.6672,1464
4,1,2,1,4,53,1,1,12,8,0,59195.2,866.6668,3500,2802.6668,300,6517.3328,32
1,1,2,1,1,49,1,1,12,9,0,67755,4420,23260,9936,3936,16320,5536
3,1,2,1,1,54,2,1,13,9,0,94447.2,5200,10386.6668,2624,4968,13866.6672,632
2,1,2,2,1,48,2,1,14,8,0,53586,6512,11040,7216,6004,24272,9588
1,1,2,1,1,36,1,1,15,9,0,97821,3120,12930.6668,106633.3332,2960,6400,1960
1,1,2,2,2,54,2,1,16,9,0,128252.6,9400,16848,4388,4068,10315.2,5580
1,1,2,1,1,44,2,1,15,9,0,91257,2166.6668,3893.3332,2396,664,3920,424
4,1,1,2,4,54,2,1,13,8,0,56220,6860,12892,5556,3192,35083.2,196
4,1,2,1,1,46,2,1,13,9,0,82898,6900,14456,139740,4404,34384,11344
2,1,2,1,4,28,1,1,15,9,0,89426.4,6260,14180,8200,6040,23760,1740
3,1,2,1,1,62,1,1,14,8,0,49022,1212,2604,1468,1884,800,320
3,1,2,1,1,43,1,1,16,9,0,107498.2,2080,5078.6668,898.6668,1220,5296,240
2,1,2,1,1,27,1,1,15,9,0,139402.4,4766.6668,8012,20966.6668,1248,8944,36
2,1,1,1,4,30,1,1,16,9,0,77757,8040,26920,19640,3600,166944,776
3,1,1,1,1,45,2,1,14,5,0,27492,1126.6668,4105.3332,1076,1600,6734.4,452
3,1,2,1,4,30,1,1,16,8,0,45165,2700,4244,670.6668,880,23040,1076
2,1,2,1,4,60,1,1,15,9,0,70313.2,2841.3332,4548,3974.6668,468,7120,72
3,1,2,1,1,39,1,1,14,9,0,67178,3424,13090,5504,2380,23408,120
3,1,1,1,1,53,1,1,15,9,0,82701,5613.3332,20141.3332,10101.3332,2024,16128,2216
2,1,2,1,4,30,1,1,15,9,0,81536,1650.6668,7992,3864,1460,4480,496
3,1,2,1,2,57,2,1,16,9,0,204929.2,4333.3332,8601.3332,4162.6668,2900,44149.3328,1216
3,1,2,1,2,33,1,1,12,9,0,84210.6,1733.3332,2422,1000,1552,2720,340
2,1,2,1,1,45,1,1,16,9,0,95035,4160,4453.3332,2253.3332,724,6026.6672,972
3,1,2,1,4,43,2,1,14,7,0,39953,3466.6668,4412,1824,2172,2640,800
3,1,2,1,1,64,2,1,16,9,0,107528,3120,24772.3332,7454.6668,2544,6958.4,700
3,1,2,1,2,63,2,1,15,9,0,84042.6,7800,7241.3332,1752,4848,2560,1584
3,1,2,1,1,47,2,1,13,9,0,165918,2860,5808,1705.3332,2436,12800,628
1,9,1,1,4,40,2,4,14,6,0,31090,1066.6668,4440,1120,520,2400,980
2,1,2,1,4,29,1,1,15,9,0,94056,3553.3332,7908,1584,1396,4693.3328,1052
3,1,2,1,4,27,1,1,16,9,0,66809,4957.3332,13384,54888,1096,960,800
1,1,2,1,1,60,2,1,14,9,0,73036,5200,9144,6704,4296,25600,2360
1,1,2,1,1,36,2,1,13,9,0,213851,6881.3332,27762.6668,7876,2480,13916.8,7160
3,1,2,1,2,58,1,1,14,9,0,64389.6,5682.6668,5240,4116,2272,2560,1040
3,1,2,1,4,28,1,1,15,9,0,110076,4226.6668,11756,50766.6668,1176,3200,608
2,1,2,1,1,44,1,1,14,9,0,126622,11180,16092,8140,4500,15600,2152
4,1,2,1,4,39,2,1,15,9,0,67335,4056,6625.3332,6397.3332,1124,11840,3380
4,1,2,1,2,47,2,1,16,9,0,140801,5200,5756,6536,1416,2400,80
4,1,2,1,1,33,1,1,15,8,0,54804,11440,29542.6668,3165.3332,3980,16000,320
1,1,2,1,1,52,1,1,15,9,0,65542.2,1906.6668,5298.6668,880,2136,5146.6672,292
4,1,2,1,1,61,2,1,15,9,0,113883.2,10226.6668,4320,426.6668,1940,21744,1300
3,1,2,1,2,44,1,1,12,9,0,62471.4,5200,2580,938.6668,2560,8736,984
3,1,2,1,2,63,1,1,16,9,0,118608,4292,13280,3136,4444,16000,2060
2,1,1,1,2,59,1,1,16,9,0,109808,4506.6668,9310.6668,493.3332,1444,25600,70.6668
2,1,2,1,4,33,1,1,14,9,0,79408.4,4333.3332,9480,2720,1440,6730.6672,800
2,9,1,1,1,58,2,3,15,9,0,92442,5824,10704,9310.6668,2856,9056,1788
1,9,1,1,2,52,1,5,11,5,0,24295,2253.3332,4654.6668,3048,1388,12402.1328,1252
4,1,2,1,4,31,2,1,13,9,0,68423,5360,11965.3332,2853.3332,2284,1136,644
2,1,2,1,1,58,1,1,16,9,0,103922,12240,46796,8756,6280,2496,2780
2,1,2,2,2,51,2,1,12,9,0,72787,14140,10464,3156,3232,8976,720
1,1,2,1,2,60,1,1,13,9,0,78047,8232,11312,6540,2948,32912,1628
2,1,2,1,1,60,2,1,12,9,0,84676,7800,13060,5320,5424,19216,3744
4,1,2,1,1,46,2,1,13,9,0,111078,8666.6668,8656,3900,5124,9040,1960
1,1,2,1,1,59,1,1,15,9,0,140571.2,9080,23078.6668,14313.3332,2956,6128,6660
4,1,2,1,1,54,2,1,15,9,0,88597,14340,15192,8208,4880,28800,6472
2,1,1,1,1,57,1,1,12,7,0,46466,7800,21196,5076,7824,16636.8,2068
4,1,2,1,1,53,2,1,16,9,0,175347,1126.6668,11696.6668,3236,1624,1562.6672,160
3,1,1,1,4,56,2,1,14,8,0,54938,6240,26580,6744,4000,35952,1000
1,1,2,1,2,37,2,1,13,9,0,113877.6,10036,18524,14860,8104,26880,4872
4,1,2,1,1,29,1,1,14,9,0,89370,6586.6668,10274.6668,7936,3136,23040,4160
2,1,2,1,4,56,1,1,13,7,0,45773.8,3640,13344,4516,4820,32752,1260
1,1,2,1,1,45,1,1,15,9,0,75453,12560,26548,8680,3984,11840,29420
2,1,2,1,1,56,1,1,15,9,0,159393,9960,13853.3332,8524,732,19024,4136
3,1,2,1,1,31,1,1,14,9,0,115790.2,2600,4857.3332,3460,1400,8720,2200
2,1,2,1,1,44,2,1,13,9,0,62685.6,5484,8478,22912,3284,24336,2996
1,1,2,1,1,56,1,1,12,9,0,86153.2,10266.6668,13720,2658.6668,776,9050.6672,1684
1,1,2,1,4,33,2,1,15,8,0,57070,1886.6668,5400,1400,600,2826.6672,900
1,1,2,2,2,60,2,1,12,5,0,27135,4160,15246.6668,1792,4636,1920,760
1,1,2,1,1,57,1,1,14,9,0,73422,1473.3332,8248,746.6668,876,7813.3328,656
4,1,2,2,1,58,1,1,12,9,0,118307,9360,15328,12400,4236,19200,112
1,1,2,1,1,38,1,1,15,9,0,128326,6500,29984,24716,3408,30640,6208
1,1,2,2,2,45,2,1,15,9,0,89151.6,4420,6680,120572,4580,49200,2752
1,1,1,1,2,63,1,1,12,9,0,76905,12680,31872,4324,4880,1600,2180
2,9,1,1,1,64,2,2,12,8,0,50917,5586.6668,9452,6032,4788,9020.8,280
2,1,2,1,2,61,1,1,12,9,0,74958,4212,9808,4728,3132,57936,2272
2,1,2,1,2,54,2,1,14,9,0,67223,5425.3332,4030.6668,2776,1240,10432,772
4,1,1,1,2,62,2,1,15,9,0,83032,6728,12240,3420,4848,21600,432
3,1,2,1,1,44,2,1,15,9,0,143402,3813.3332,15105.3332,2676,2080,7765.3328,1056
2,1,2,1,1,59,2,1,15,9,0,90662,2357.3332,6397.3332,948,1508,10570.6672,468
4,1,2,1,2,58,1,1,12,7,0,39220,3640,7369.3332,4026.6668,1808,2080,480
2,1,1,1,1,60,1,1,12,9,0,67124,6872,17340,14940,2368,6432,1560
2,1,2,1,4,28,2,1,14,8,0,59372.8,5373.3332,6568,4904,2008,3466.6672,288
4,1,2,1,1,54,1,1,15,9,0,145265.8,3640,22048,1596,3404,7552,3264
4,9,1,1,1,34,1,5,14,9,0,68064.4,4940,5425.3332,2280,1380,8142.4,8520
1,1,1,1,2,63,1,1,15,8,0,54044,2946.6668,35320,960,1224,5621.3328,840
2,1,2,1,4,37,1,1,15,9,0,85136,2478.6668,4128,2896,2012,3461.3328,2676
4,1,2,2,2,57,2,1,14,9,0,68711,6260,13200,1684,1344,38400,1020
3,1,2,1,1,27,2,1,16,9,0,82808,2426.6668,10590.6668,913.3332,1888,400,968
4,1,2,1,1,52,2,1,12,9,0,161125,8666.6668,30640,712,7140,8640,6024
1,1,2,2,1,56,1,1,12,8,0,59318,7944,6432,2984,3220,26144,1104
4,1,2,1,1,28,1,1,15,9,0,73830,2253.3332,4598.6668,1197.3332,1500,5861.3328,916
4,1,2,1,1,55,2,1,13,9,0,131885,1820,30238.6668,1066.6668,1480,245.3328,600
3,1,2,1,1,50,2,1,13,9,0,68390.8,2773.3332,2744.6668,620,1248,10981.3328,224
1,1,2,1,1,43,2,1,16,9,0,125361,3704,11679,573.3332,632,8656,2088
3,1,1,1,2,63,2,1,13,8,0,52715.4,17220,10752,7280,7512,27792,2500
1,1,2,1,1,61,1,1,12,9,0,73378.6,2773.3332,2990.6668,1280,848,1120,360
3,1,2,1,2,58,1,1,11,9,0,73088,3466.6668,3649.3332,5200,2752,6933.3328,960
2,1,2,1,1,54,2,1,14,9,0,98319.8,5460,25700,6800,7584,15488,1172
2,1,2,1,1,33,2,1,15,9,0,88092,3900,5709.3332,1020,1544,2912,468
2,1,1,1,2,63,2,1,13,9,0,74495,3360,7502.6668,1253.3332,1016,6905.0672,400
4,1,2,1,4,27,2,1,15,6,0,29254,4732,14620,4852,2772,1568,1648
1,1,2,1,1,34,1,1,16,9,0,107858.6,3490.6668,12814.6668,1586.6668,1280,8666.6672,2648
2,1,2,1,1,37,2,1,13,9,0,86729,2253.3332,9661.3332,1224,1121.3332,6864,2144
3,1,2,1,2,47,1,1,11,6,0,34964.6,346.6668,4472.6668,160,1608,800,600
2,1,2,1,2,59,1,1,10,8,0,56341.4,1681.3332,3792,440,2380,6176,180
4,1,1,2,4,33,1,1,14,9,0,106914,8060,12368,3564,1584,12976,1356
3,9,1,1,2,55,2,5,12,6,0,39158,4940,10596,4980,9348,20107.2,2148
1,1,2,1,1,49,1,1,12,9,0,148169.4,11080,15568,10574.6668,2564,19840,3172
3,1,1,2,2,57,1,1,12,5,0,24201.2,15600,5180,2400,4380,18880,1140
2,1,2,1,2,58,2,1,11,9,0,73316.4,6760,7764,2621.3332,2964,5760,1876
3,9,1,1,2,53,2,3,16,8,0,53540,5200,3608,3000,3028,11275.2,2720
4,1,1,1,4,31,1,1,15,8,0,49215,4920,20856,3716,2020,5760,1744
2,1,2,1,4,38,1,1,16,9,0,114559.6,3649.3332,9350.6668,1736,1404,7456,248
4,1,2,1,4,41,2,1,16,9,0,144237,9552,45904,2776,5364,50400,4880
4,1,1,1,4,40,1,1,12,8,0,52413.2,1733.3332,16396,612,3320,16640,1020
1,1,2,1,1,56,1,1,16,8,0,54193.8,4680,11014.6668,4290.6668,3612,5600,2680
2,1,2,1,1,60,2,1,12,9,0,103513.4,2584,9320,7394.6668,3192,9600,1208
2,9,1,1,4,64,2,5,14,5,0,28451,5344,12880,660,3648,6844.8,936
3,1,1,1,1,55,2,1,14,9,0,77281,7096,15988,5168,7152,15259.2,1400
2,1,2,1,1,36,1,1,15,9,0,88783.8,1300,3593.3332,2920,1100,4400,132
1,1,1,1,1,59,1,1,15,9,0,87221,6586.6668,7624,2802.6668,2188,2064,1208
4,1,2,1,2,56,2,1,12,8,0,56370,3900,1628,758.6668,1424,672,952
4,1,2,1,1,61,1,1,12,9,0,89155,2513.3332,7726.6668,1028,1464,800,180
4,1,2,1,4,51,2,1,12,8,0,56683,3640,19304,3456,6464,5824,1560
3,1,2,1,2,54,2,1,13,9,0,61067,4680,9940,2572,6240,13216,1380
3,1,2,2,2,54,2,1,11,7,0,39111.2,3120,3289.3332,1840,2836,8736,1000
4,9,1,1,1,53,2,3,15,9,0,69666.4,2906.6668,4381.3332,5202.6668,1904,6346.6672,1108
3,1,2,1,1,49,1,1,14,9,0,166736.8,8666.6668,18430.6668,2800,1908,17360,1696
4,1,2,1,4,43,2,1,15,9,0,74968,11940,28808,8760,1140,9808,3256
3,1,2,1,1,62,2,1,16,9,0,77898,7453.3332,13774.6668,3109.3332,3328,17456,2368
3,1,2,1,4,62,1,1,13,8,0,59197,2686.6668,4972,3126.6668,2172,8320,640
2,1,2,1,4,34,1,1,15,9,0,98956,2166.6668,8620,1656,980,4160,300
3,1,1,1,2,51,2,1,12,9,0,70173.6,7973.3332,4618.6668,2652,2688,43680,2028
2,9,1,1,1,56,2,3,13,5,0,27571,1733.3332,6684,3000,2376,5344,1172
3,1,2,1,1,56,1,1,12,9,0,113110,1906.6668,33357.3332,11568,1124,13984,240
4,1,2,1,1,41,2,1,15,9,0,107163.4,6240,21680,9488,1900,24960,1160
3,1,2,2,2,58,2,1,12,9,0,68052.8,3761.3332,4104.6668,1268,988,43385.0672,200
2,1,2,2,2,56,2,1,11,8,0,56880.6,3224,5360,3600,2712,38475.2,1548
3,1,2,1,2,62,2,1,13,9,0,248742.6,1300,2238.6668,1000,1472,17998.4,520
3,1,2,1,1,58,2,1,15,9,0,115324,9280,23408,4512,5432,9280,3888
3,1,2,1,1,31,2,1,15,9,0,72937,5200,18593.3332,860,2456,9600,392
4,1,2,1,1,60,2,1,10,6,0,30982.4,9360,11896,4360,5820,4176,540
2,1,2,1,1,64,1,1,15,8,0,52649.4,3986.6668,7534.6668,4240,956,17280,816
3,1,2,1,2,58,1,1,16,9,0,108251.6,4378.6668,7437.3332,6610.6668,2560,9120,2092
4,1,1,1,1,54,1,1,12,8,0,59742,7280,15540,5468,6236,1520,1660
2,1,2,2,2,53,2,1,13,5,0,28117.6,1854.6668,1830,1476,1464,4480,436
4,1,2,1,1,56,2,1,12,6,0,34562.6,3380,12202,720,4528,20720,2452
3,1,2,1,4,29,2,1,15,9,0,130628,5253.3332,21504,69849.3332,2520,1728,2000
4,1,2,1,4,57,2,1,12,9,0,77428.2,8260,30380,13600,3780,38672,748
2,1,2,1,1,46,2,1,15,9,0,162344,4090.6668,12857.3332,2716,1052,4762.6672,7840
1,1,2,1,1,59,2,1,13,9,0,140021,3704,6286.6668,1500,2128,5738.6672,872
3,1,2,1,1,32,1,1,15,9,0,136261,2554.6668,9050.6668,225506.6668,1444,14666.6672,9816
3,1,1,1,2,47,1,1,11,6,0,31210,3640,2024.6668,612,1388,5838.4,216
2,1,2,1,4,52,2,1,15,8,0,59239.6,3293.3332,6668,212,2456,4800,628
3,1,2,1,2,52,2,1,15,9,0,68826.2,5546.6668,9793.3332,70688,2420,8400,2460
4,1,2,1,1,63,1,1,13,8,0,56550,11200,21372,1600,4204,36160,2084
4,1,2,1,4,48,2,1,15,9,0,78198,7313.3332,6684,5628,2332,7498.6672,1012
3,1,2,1,1,54,1,1,13,9,0,77929,2166.6668,4620,1800,1540,1920,400
3,1,2,1,1,39,1,1,15,9,0,106998.2,17020,20644,6860,8004,31200,860
2,1,2,1,4,27,2,1,15,9,0,81946,2686.6668,10100,1160,160,3200,880
2,1,1,1,1,55,1,1,12,7,0,42574,6120,9400,26940,2272,19200,1092
3,1,2,1,1,60,1,1,13,9,0,102720,8400,8444,8132,3784,37440,1020
1,1,2,1,2,64,1,1,15,9,0,194501,13712,23360,3800,9596,5696,360
4,1,2,1,4,58,2,1,14,9,0,128362,3466.6668,15940,5441.3332,1320,34752,64
1,1,1,2,1,57,1,1,13,9,0,87031,4160,22016,6528,6076,27312,2376
3,1,2,1,2,61,2,1,10,7,0,40709.6,9960,14268,10116,4048,8560,3628
3,1,2,1,2,54,2,1,15,9,0,121911.2,7500,24576,9416,4680,42800,2696
3,1,2,1,1,52,2,1,12,9,0,115028.2,7800,23616,8244,1368,9984,1440
3,9,1,1,1,46,1,4,12,4,0,17236,5546.6668,7761.3332,3760,3132,1440,1040
2,1,2,1,1,49,1,1,15,9,0,65668.4,5373.3332,12614.6668,2520,3936,8320,72
3,1,2,1,1,56,1,1,16,9,0,153860,1213.3332,6153.3332,888,944,1568,140
3,1,2,1,2,53,1,1,12,8,0,58525.8,8332,27916,4408,5280,19200,2644
3,1,2,1,1,62,2,1,13,9,0,99983,5980,12984,10760,5028,79723.2,3116
2,1,2,2,2,53,2,1,12,8,0,59093,4340,7096,9960,3376,3882.6672,720
2,1,2,1,1,61,2,1,12,9,0,83757.4,4273.3332,21152,3416,3836,13312,640
1,1,2,1,1,62,1,1,12,4,0,19046.6,2749.3332,4754.6668,400,1644,7973.3328,400
3,1,1,1,2,64,1,1,15,9,0,93688,3440,8118.6668,800,1396,480,14852
3,1,2,1,1,57,1,1,11,9,0,66391,2080,1684,1036,940,3893.3328,228
4,1,2,1,1,64,1,1,15,9,0,66035.4,13176,18894,19528,4796,18240,7540
3,9,1,1,4,50,2,3,11,6,0,29953,4333.3332,6072,2476,1712,9452.8,832
3,1,2,1,1,50,2,1,13,7,0,44124,1820,4226,800,1640,4160,780
4,1,2,1,1,47,1,1,15,8,0,54702.2,5517.3332,16574.6668,480,1228,4000,80
3,9,1,1,1,33,2,5,15,5,0,25620,5900,21104,6064,6180,31516.8,872
1,1,2,1,1,29,2,1,15,9,0,140735,4766.6668,11386.6668,3124,1472,1962.6672,11420
2,1,2,1,2,51,2,1,16,8,0,52739.2,5200,4346.6668,2628,2620,17493.3328,720
3,1,2,1,1,35,2,1,16,9,0,165267,5200,16013.3332,2288,1500,5600,540
2,1,2,1,1,58,1,1,13,8,0,57643,3020,17512,6724,2344,16720,1320
3,1,2,1,1,33,2,1,15,9,0,84412,4213.3332,6089.3332,4508,3316,7872,548
3,1,2,1,2,61,2,1,13,7,0,44298.6,11960,17228,1820,6828,11040,1528
2,1,2,1,1,50,2,1,13,8,0,54062,6812,15412,4092,4620,8960,1272
1,1,2,1,1,36,1,1,15,9,0,96115.6,6586.6668,9460,3668,4120,14400,600
2,1,2,1,1,38,2,1,13,8,0,45201,4496,13496,3552,4644,20432,1256
3,1,2,1,1,59,1,1,12,8,0,51002.4,5026.6668,27376,2284,3088,10858.6672,560
3,1,2,1,1,55,2,1,15,9,0,134030.8,6080,9720,2900,2364,19200,2680
3,1,2,1,1,53,1,1,13,9,0,119077.6,1952,36614.6668,7029.3332,1692,3680,1076
3,1,2,1,2,58,1,1,12,8,0,58275,2340,2058.6668,828,1680,7429.3328,512
1,1,1,1,2,62,2,1,11,9,0,69612,3120,2734.6668,700,1484,6517.3328,120
2,1,2,1,1,55,1,1,14,9,0,125768.6,4233.3332,4401.3332,4128,1448,3440,776
2,1,2,1,1,52,2,1,12,9,0,122498,1993.3332,5737.3332,565.3332,1376,2400,500
2,1,2,1,1,34,2,1,14,9,0,74234.4,3453.3332,18632,5084,2036,2432,872
4,1,2,1,1,57,1,1,12,9,0,90764.4,8256,19328,4828,3788,20048,2800
4,1,2,1,1,55,1,1,12,9,0,98086,8666.6668,8238.6668,13904,4444,1280,1300
2,1,2,1,2,59,1,1,15,9,0,99125,4420,3401.3332,864,1648,14826.6672,2388
1,1,2,1,4,58,1,1,12,9,0,72313.8,2080,3614.6668,400,476,7040,2012
3,1,2,1,2,52,2,1,14,9,0,80245.2,7280,4397.3332,113424,2912,5269.3328,728
4,1,2,2,1,60,1,1,14,9,0,91951,3813.3332,8560,2896,5068,5120,360
3,1,2,1,1,30,1,1,14,9,0,114077.6,4160,5556,936,1588,6832,428
3,1,2,1,1,52,2,1,16,9,0,140301,4333.3332,6441.3332,3068,3508,19328,1792
3,1,2,1,4,31,1,1,15,8,0,61973,2253.3332,1592,818.6668,280,5728,220
3,1,2,1,1,47,1,1,14,7,0,40729.6,2841.3332,4182.6668,80,900,1248,140
3,1,1,2,2,64,1,1,13,8,0,50279.4,8320,9398,2400,3608,13600,1660
3,1,2,1,1,31,2,1,16,9,0,137909.8,4593.3332,5464,11969.3332,788,1312,1532
4,9,1,1,4,39,1,5,11,7,0,40915,1646.6668,5948,448,1228,5710.4,220
4,1,1,2,1,62,2,1,12,8,0,52710,1733.3332,2764,800,876,864,452
1,1,2,1,1,57,2,1,12,9,0,80610.8,4160,7069.3332,1200,2184,12800,1600
3,1,1,1,4,64,1,1,13,3,0,15288,7228,21500,55872,3348,8315.2,5064
2,9,1,1,1,29,1,5,15,8,0,59274,5200,19436,2484,3000,6496,3424
3,1,2,1,1,51,1,1,15,9,0,123127,5200,41856,7572,5520,14256,2096
3,1,1,1,4,35,1,1,16,9,0,71924.6,8706.6668,16584,3480,4016,38400,2244
3,1,1,2,1,62,1,1,11,6,0,32836,4680,26830,23332,3612,17419.2,672
1,1,2,1,4,41,2,1,13,8,0,54734,5460,35160,11324,4812,14880,4848
2,1,2,1,1,35,1,1,15,9,0,62039,8080,12284,6960,4076,18608,5284
1,1,2,1,1,39,1,1,15,9,0,96156.4,4506.6668,11052,2000,1832,9600,616
4,9,1,1,4,39,1,5,12,6,0,31049,6586.6668,9476,2066.6668,996,2464,2452
4,1,2,1,1,59,1,1,14,9,0,170982,2080,9360.6668,3160,2096,11200,27348
4,1,2,1,2,59,2,1,16,8,0,49340.6,7106.6668,8370.6668,3528,1808,11200,936
3,1,1,1,2,59,2,1,12,5,0,20927,1386.6668,876,1892,852,1909.3328,264
3,1,1,1,1,59,1,1,12,5,0,24429,3206.6668,4409.3332,2201.3332,2480,1760,128
2,1,2,1,4,37,1,1,13,9,0,71566.4,3813.3332,10540,2820,1812,7232,480
4,1,2,1,1,33,1,1,13,9,0,69204,13336,22936,6728,3600,14400,1440
4,1,2,1,1,53,2,1,13,8,0,52255.4,2470.6668,3582.6668,1368,1460,8453.3328,928
3,1,2,1,1,29,2,1,12,9,0,97832,4506.6668,8906.6668,2804,2052,3466.6672,704
3,1,2,1,1,47,2,1,12,9,0,84731.6,13706.6668,29781.3332,2758.6668,3464,23872,560
1,4,2,1,2,58,2,1,14,8,0,62803,2773.3332,4594.6668,692,1640,14542.4,760
4,5,2,1,1,54,1,1,14,5,0,21534,4940,10312,1680,8884,10070.4,624
1,5,2,2,1,51,2,1,12,9,0,82166,866.6668,6893.3332,500,2492,10265.0672,760
3,4,2,2,1,41,1,1,12,7,0,45012.4,5200,4133.3332,1600,3600,8000,800
2,4,2,1,1,60,1,1,16,9,0,138302.4,13520,22364,21896,8280,14640,1432
1,4,1,1,1,57,1,1,16,9,0,71303.6,5717.3332,21626.6668,1520,5728,10538.6672,1300
1,9,1,1,1,50,2,2,13,7,0,39648,8060,21304,5252,5036,15200,3816
4,4,1,1,2,55,2,1,12,7,0,46583,7280,8165.3332,3740,3392,5200,896
2,5,2,1,2,49,2,1,11,9,0,69925.2,3640,7752,68756,3996,11755.2,3736
2,5,2,1,1,62,2,1,15,9,0,110354.4,11100,12724,4628,3580,51051.2,24060
1,4,2,1,2,62,1,1,10,7,0,41367.8,5026.6668,4476,1720,3076,3356.8,480
3,9,1,1,1,60,2,4,12,5,0,33176,953.3332,2964,1008,1780,1178.6672,140
3,5,1,1,2,49,2,1,13,1,0,2790,4853.3332,3300,732,2988,3356.8,672
4,4,1,1,4,53,1,1,10,5,0,27167,5026.6668,9236,1416,876,10890.6672,480
